year	paper-Name	journal	author-name
2021	Building for 'We': Safety Settings for Couples with Memory Concerns	CHI (Human-Computer Interaction)	Nora McDonald & Helena M. Mentis
2021	Oh, Snap! A Fabrication Pipeline to Magnetically Connect Conventional and 3D-Printed Electronics	CHI (Human-Computer Interaction)	Martin Schmitz
2021	Oh, Snap! A Fabrication Pipeline to Magnetically Connect Conventional and 3D-Printed Electronics	CHI (Human-Computer Interaction)	Jan Riemann
2021	Oh, Snap! A Fabrication Pipeline to Magnetically Connect Conventional and 3D-Printed Electronics	CHI (Human-Computer Interaction)	Florian Müller
2021	Oh, Snap! A Fabrication Pipeline to Magnetically Connect Conventional and 3D-Printed Electronics	CHI (Human-Computer Interaction)	Steffen Kreis
2021	Oh, Snap! A Fabrication Pipeline to Magnetically Connect Conventional and 3D-Printed Electronics	CHI (Human-Computer Interaction)	Max Mühlhäuser
2021	Getting Ourselves Together: Epistemic Burden and Data-centered Participatory Design Research	CHI (Human-Computer Interaction)	Jennifer Pierre
2021	Getting Ourselves Together: Epistemic Burden and Data-centered Participatory Design Research	CHI (Human-Computer Interaction)	Roderic Crooks
2021	Getting Ourselves Together: Epistemic Burden and Data-centered Participatory Design Research	CHI (Human-Computer Interaction)	Morgan Currie
2021	Getting Ourselves Together: Epistemic Burden and Data-centered Participatory Design Research	CHI (Human-Computer Interaction)	Britt Paris
2021	Getting Ourselves Together: Epistemic Burden and Data-centered Participatory Design Research	CHI (Human-Computer Interaction)	Irene Pasquetto
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Nithya Sambasivan
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Shivani Kapania
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Hannah Highfill
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Diana Akrong
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Praveen Paritosh
2021	Everyone wants to do the model work, not the data work: Data Cascades in High-Stakes AI	CHI (Human-Computer Interaction)	Lora M Aroyo
2021	Resisting the Medicalisation of Menopause: Reclaiming the Body through Design	CHI (Human-Computer Interaction)	Marianela Ciolfi Felice
2021	Resisting the Medicalisation of Menopause: Reclaiming the Body through Design	CHI (Human-Computer Interaction)	Marie Louise Juul Søndergaard
2021	Resisting the Medicalisation of Menopause: Reclaiming the Body through Design	CHI (Human-Computer Interaction)	Madeline Balaam
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Mmachi God'sglory Obiorah
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	James K.L. Hammerman
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Becky Rother
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Will Granger
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Haley Margaret West
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Michael Horn
2021	U!Scientist: Designing for People-Powered Research in Museums	CHI (Human-Computer Interaction)	Laura Trouille
2021	Why lose control? A Study of Freelancers' Perspectives with Gig Economy Platforms	CHI (Human-Computer Interaction)	Juan Carlos Alvarez de la Vega
2021	Why lose control? A Study of Freelancers' Perspectives with Gig Economy Platforms	CHI (Human-Computer Interaction)	Marta E. Cecchinato
2021	Why lose control? A Study of Freelancers' Perspectives with Gig Economy Platforms	CHI (Human-Computer Interaction)	John Rooksby
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Naveena Karusala
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	David Odhiambo Seeh
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Cyrus Mugo
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Brandon Guthrie
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Megan A Moreno
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Grace John-Stewart
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Irene Inwani
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Richard Anderson
2021	That courage to encourage: Participation and Aspirations in Chat-based Peer Support for Youth Living with HIV	CHI (Human-Computer Interaction)	Keshet Ronen
2021	The Ethics of Multiplayer Game Design and Community Management: Industry Perspectives and Challenges	CHI (Human-Computer Interaction)	Lucy A. Sparrow
2021	The Ethics of Multiplayer Game Design and Community Management: Industry Perspectives and Challenges	CHI (Human-Computer Interaction)	Martin Gibbs
2021	The Ethics of Multiplayer Game Design and Community Management: Industry Perspectives and Challenges	CHI (Human-Computer Interaction)	Michael Arnold
2021	Coupling Simulation and Hardware for Interactive Circuit Debugging	CHI (Human-Computer Interaction)	Evan Strasnick
2021	Coupling Simulation and Hardware for Interactive Circuit Debugging	CHI (Human-Computer Interaction)	Maneesh Agrawala
2021	Coupling Simulation and Hardware for Interactive Circuit Debugging	CHI (Human-Computer Interaction)	Sean Follmer
2021	Impact of Task on Attentional Tunneling in Handheld Augmented Reality	CHI (Human-Computer Interaction)	Brandon Victor Syiem
2021	Impact of Task on Attentional Tunneling in Handheld Augmented Reality	CHI (Human-Computer Interaction)	Ryan M. Kelly
2021	Impact of Task on Attentional Tunneling in Handheld Augmented Reality	CHI (Human-Computer Interaction)	Jorge Goncalves
2021	Impact of Task on Attentional Tunneling in Handheld Augmented Reality	CHI (Human-Computer Interaction)	Eduardo Velloso
2021	Impact of Task on Attentional Tunneling in Handheld Augmented Reality	CHI (Human-Computer Interaction)	Tilman Dingler
2021	XRgonomics: Facilitating the Creation of Ergonomic 3D Interfaces	CHI (Human-Computer Interaction)	João Marcelo Evangelista Belo
2021	XRgonomics: Facilitating the Creation of Ergonomic 3D Interfaces	CHI (Human-Computer Interaction)	Anna Maria Feit
2021	XRgonomics: Facilitating the Creation of Ergonomic 3D Interfaces	CHI (Human-Computer Interaction)	Tiare Feuchtner
2021	XRgonomics: Facilitating the Creation of Ergonomic 3D Interfaces	CHI (Human-Computer Interaction)	Kaj Grønbæk
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Raina Langevin
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Ross J Lordon
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Thi Avrahami
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Benjamin R. Cowan
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Tad Hirsch
2021	Heuristic Evaluation of Conversational Agents	CHI (Human-Computer Interaction)	Gary Hsieh
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	Arthur Capozzi
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	Gianmarco De Francisci Morales
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	Yelena Mejova
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	Corrado Monti
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	André Panisson
2021	Clandestino or Rifugiato? Anti-immigration Facebook Ad Targeting in Italy	CHI (Human-Computer Interaction)	Daniela Paolotti
2021	The Landscape and Gaps in Open Source Fairness Toolkits	CHI (Human-Computer Interaction)	Michelle Seng Ah Lee & Jatinder Singh
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	Keke Wu
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	Emma Petersen
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	Tahmina Ahmad
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	David Burlinson
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	Shea Tanis
2021	Understanding Data Accessibility for People with Intellectual and Developmental Disabilities	CHI (Human-Computer Interaction)	Danielle Albers Szafir
2021	How to Evaluate Object Selection and Manipulation in VR? Guidelines from 20 Years of Studies	CHI (Human-Computer Interaction)	Joanna Bergström
2021	How to Evaluate Object Selection and Manipulation in VR? Guidelines from 20 Years of Studies	CHI (Human-Computer Interaction)	Tor-Salve Dalsgaard
2021	How to Evaluate Object Selection and Manipulation in VR? Guidelines from 20 Years of Studies	CHI (Human-Computer Interaction)	Jason Alexander
2021	How to Evaluate Object Selection and Manipulation in VR? Guidelines from 20 Years of Studies	CHI (Human-Computer Interaction)	Kasper Hornbæk
2021	Designing Interactive Transfer Learning Tools for ML Non-Experts	CHI (Human-Computer Interaction)	Swati Mishra & Jeffrey M Rzeszotarski
2020	A Design Engineering Approach for Quantitatively Exploring Context-Aware Sentence Retrieval for Nonspeaking Individuals with Motor Disabilities	CHI (Human-Computer Interaction)	Per Ola Kristensson
2020	A Design Engineering Approach for Quantitatively Exploring Context-Aware Sentence Retrieval for Nonspeaking Individuals with Motor Disabilities	CHI (Human-Computer Interaction)	James Lilley
2020	A Design Engineering Approach for Quantitatively Exploring Context-Aware Sentence Retrieval for Nonspeaking Individuals with Motor Disabilities	CHI (Human-Computer Interaction)	Rolf Black
2020	A Design Engineering Approach for Quantitatively Exploring Context-Aware Sentence Retrieval for Nonspeaking Individuals with Motor Disabilities	CHI (Human-Computer Interaction)	Annalu Waller
2020	Articulating Experience: Reflections from Experts Applying Micro-Phenomenology to Design Research in HCI	CHI (Human-Computer Interaction)	Mirjana Prpa
2020	Articulating Experience: Reflections from Experts Applying Micro-Phenomenology to Design Research in HCI	CHI (Human-Computer Interaction)	Sarah Fdili-Alaoui
2020	Articulating Experience: Reflections from Experts Applying Micro-Phenomenology to Design Research in HCI	CHI (Human-Computer Interaction)	Thecla Schiphorst
2020	Articulating Experience: Reflections from Experts Applying Micro-Phenomenology to Design Research in HCI	CHI (Human-Computer Interaction)	Philippe Pasquier
2020	Beyond the Prototype: Understanding the Challenge of Scaling Hardware Device Production	CHI (Human-Computer Interaction)	Rushil Khurana
2020	Beyond the Prototype: Understanding the Challenge of Scaling Hardware Device Production	CHI (Human-Computer Interaction)	Steve Hodges
2020	Bug or Feature? Covert Impairments to Human Computer Interaction	CHI (Human-Computer Interaction)	John V. Monaco
2020	Co-Designing Checklists to Understand Organizational Challenges and Opportunities around Fairness in AI	CHI (Human-Computer Interaction)	Michael A. Madaio
2020	Co-Designing Checklists to Understand Organizational Challenges and Opportunities around Fairness in AI	CHI (Human-Computer Interaction)	Luke Stark
2020	Co-Designing Checklists to Understand Organizational Challenges and Opportunities around Fairness in AI	CHI (Human-Computer Interaction)	Jennifer Wortman Vaughan
2020	Co-Designing Checklists to Understand Organizational Challenges and Opportunities around Fairness in AI	CHI (Human-Computer Interaction)	Hanna Wallach
2020	Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians	CHI (Human-Computer Interaction)	Debargha Dey
2020	Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians	CHI (Human-Computer Interaction)	Azra Habibovic
2020	Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians	CHI (Human-Computer Interaction)	Bastian Pflegling
2020	Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians	CHI (Human-Computer Interaction)	Marieke Martens
2020	Color and Animation Preferences for a Light Band eHMI in Interactions Between Automated Vehicles and Pedestrians	CHI (Human-Computer Interaction)	Jacques Terken
2020	Connecting Distributed Families: Camera Work for Three-party Mobile Video Calls	CHI (Human-Computer Interaction)	Yumei Gan
2020	Connecting Distributed Families: Camera Work for Three-party Mobile Video Calls	CHI (Human-Computer Interaction)	Christian Greiffenhagen
2020	Connecting Distributed Families: Camera Work for Three-party Mobile Video Calls	CHI (Human-Computer Interaction)	Stuart Reeves
2020	Creating Augmented and Virtual Reality Applications: Current Practices, Challenges, and Opportunities	CHI (Human-Computer Interaction)	Narges Ashtari
2020	Creating Augmented and Virtual Reality Applications: Current Practices, Challenges, and Opportunities	CHI (Human-Computer Interaction)	Andrea Bunt
